Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_007324.png,STOP,"[0.97071, 0.02929]",GO,"[0.45528, 0.54472]",True,87.0,67.97%,0.78569,165.56659,25.94108,0.99273,0.31478,5.48934
town7_007326.png,STOP,"[0.96573, 0.03427]",GO,"[0.43249, 0.56751]",True,89.0,69.53%,0.78292,170.14365,25.82265,0.99274,0.30701,5.11056
town7_007327.png,STOP,"[0.96191, 0.03809]",GO,"[0.4821, 0.5179]",True,68.0,53.12%,0.79225,147.83141,26.43314,0.99358,0.32862,5.03342
town7_007333.png,STOP,"[0.95966, 0.04034]",GO,"[0.48644, 0.51356]",True,77.0,60.16%,0.78346,147.63729,26.43884,0.99415,0.31621,6.48546
town7_007337.png,STOP,"[0.96146, 0.03854]",GO,"[0.49729, 0.50271]",True,85.0,66.41%,0.78808,163.32289,26.00033,0.99286,0.32839,6.31648
town7_007339.png,STOP,"[0.97585, 0.02415]",GO,"[0.48772, 0.51228]",True,90.0,70.31%,0.78474,164.85922,25.95967,0.99287,0.31809,7.0913
town7_007353.png,STOP,"[0.95651, 0.04349]",GO,"[0.45003, 0.54997]",True,108.0,84.38%,0.7687,189.5213,25.35422,0.99178,0.29371,6.80346
town7_007356.png,STOP,"[0.9632, 0.0368]",GO,"[0.48709, 0.51291]",True,87.0,67.97%,0.78324,162.41362,26.02458,0.99301,0.31846,6.8398
town7_007359.png,STOP,"[0.96308, 0.03692]",GO,"[0.44521, 0.55479]",True,73.0,57.03%,0.78479,158.05859,26.14262,0.99346,0.31973,7.43211
town7_007360.png,STOP,"[0.96075, 0.03925]",GO,"[0.49105, 0.50895]",True,81.0,63.28%,0.79068,144.95104,26.51859,0.9938,0.32836,7.69635
town7_007364.png,STOP,"[0.96859, 0.03141]",GO,"[0.41232, 0.58768]",True,88.0,68.75%,0.77428,183.18133,25.50199,0.99188,0.30201,7.45742
town7_007372.png,STOP,"[0.96047, 0.03953]",GO,"[0.47338, 0.52662]",True,79.0,61.72%,0.7937,147.90227,26.43106,0.99354,0.33155,6.90987
town7_007373.png,STOP,"[0.97748, 0.02252]",GO,"[0.39908, 0.60092]",True,91.0,71.09%,0.78488,162.5524,26.02087,0.99288,0.31593,6.13378
town7_007375.png,STOP,"[0.96702, 0.03298]",GO,"[0.40012, 0.59988]",True,84.0,65.62%,0.78157,174.4449,25.71422,0.99218,0.31624,6.20333
town7_007380.png,STOP,"[0.96868, 0.03132]",GO,"[0.49329, 0.50671]",True,96.0,75.00%,0.77755,196.14104,25.20512,0.99096,0.30639,6.03121
town7_007382.png,STOP,"[0.96552, 0.03448]",GO,"[0.42929, 0.57071]",True,84.0,65.62%,0.78413,172.965,25.75122,0.99237,0.3198,6.23761
town7_007393.png,STOP,"[0.97854, 0.02146]",GO,"[0.39619, 0.60381]",True,91.0,71.09%,0.78479,174.60385,25.71027,0.99238,0.31889,5.35529
town7_007395.png,STOP,"[0.96331, 0.03669]",GO,"[0.45425, 0.54575]",True,75.0,58.59%,0.79403,162.03419,26.03474,0.99283,0.33458,5.18517
town7_007398.png,STOP,"[0.97282, 0.02718]",GO,"[0.4805, 0.5195]",True,94.0,73.44%,0.78471,177.61086,25.63611,0.99215,0.31833,5.86628
town7_007405.png,STOP,"[0.96902, 0.03098]",GO,"[0.4754, 0.5246]",True,90.0,70.31%,0.78539,176.56094,25.66186,0.99208,0.31822,5.90817
town7_007413.png,STOP,"[0.97269, 0.02731]",GO,"[0.48628, 0.51372]",True,98.0,76.56%,0.78269,178.02815,25.62592,0.99223,0.31169,7.63766
town7_007418.png,STOP,"[0.96799, 0.03201]",GO,"[0.49068, 0.50932]",True,94.0,73.44%,0.781,187.2782,25.40593,0.9915,0.31046,6.66681
town7_007425.png,STOP,"[0.96731, 0.03269]",GO,"[0.45822, 0.54178]",True,88.0,68.75%,0.78414,192.27346,25.29161,0.99156,0.31629,7.46614
town7_007429.png,STOP,"[0.97335, 0.02665]",GO,"[0.49351, 0.50649]",True,63.0,49.22%,0.80304,139.04495,26.69925,0.99373,0.35096,7.34014
town7_007430.png,STOP,"[0.97274, 0.02726]",GO,"[0.48057, 0.51943]",True,87.0,67.97%,0.78735,172.63503,25.75951,0.99227,0.32474,7.17594
town7_007433.png,STOP,"[0.96869, 0.0313]",GO,"[0.42849, 0.57151]",True,76.0,59.38%,0.80046,148.85742,26.4031,0.99359,0.3418,7.60298
town7_007438.png,STOP,"[0.96926, 0.03074]",GO,"[0.47655, 0.52345]",True,99.0,77.34%,0.77908,191.49419,25.30925,0.99133,0.31206,6.76225
town7_007440.png,STOP,"[0.96965, 0.03035]",GO,"[0.47557, 0.52443]",True,98.0,76.56%,0.78779,168.81935,25.85658,0.99252,0.32599,6.06365
town7_007446.png,STOP,"[0.98236, 0.01764]",GO,"[0.44376, 0.55625]",True,91.0,71.09%,0.78798,166.81104,25.90856,0.99259,0.32435,6.92168
town7_007449.png,STOP,"[0.95671, 0.04329]",GO,"[0.44649, 0.55351]",True,73.0,57.03%,0.79756,166.65154,25.91271,0.99249,0.34529,6.61829
town7_007467.png,GO,"[0.28148, 0.71852]",STOP,"[0.52396, 0.47604]",True,114.0,89.06%,0.58949,854.51036,18.81363,0.95229,0.13255,7.48497
town7_007474.png,GO,"[0.40199, 0.59801]",STOP,"[0.55945, 0.44055]",True,61.0,47.66%,0.70704,253.29729,24.0945,0.97105,0.22411,6.76146
town7_007481.png,GO,"[0.28907, 0.71093]",STOP,"[0.50496, 0.49504]",True,101.0,78.91%,0.61116,480.21646,21.31643,0.94872,0.14937,6.49435
town7_007487.png,GO,"[0.31101, 0.68899]",STOP,"[0.56146, 0.43854]",True,78.0,60.94%,0.69433,268.78513,23.83675,0.96322,0.24376,6.60227
town7_007488.png,GO,"[0.44233, 0.55767]",STOP,"[0.54584, 0.45416]",True,17.0,13.28%,0.69981,196.64286,25.19402,0.97632,0.26247,6.569
town7_007494.png,STOP,"[0.82317, 0.17683]",GO,"[0.45272, 0.54728]",True,33.0,25.78%,0.71202,236.17549,24.39846,0.97315,0.2921,5.53828
town7_007495.png,STOP,"[0.80331, 0.19669]",GO,"[0.48465, 0.51535]",True,35.0,27.34%,0.71372,244.55513,24.24704,0.9722,0.29627,5.12118
town7_007496.png,STOP,"[0.80012, 0.19988]",GO,"[0.46413, 0.53587]",True,52.0,40.62%,0.70449,265.49633,23.89022,0.9693,0.28657,6.05578
town7_007498.png,STOP,"[0.80823, 0.19177]",GO,"[0.48726, 0.51274]",True,41.0,32.03%,0.7073,254.98432,24.06567,0.97087,0.28976,6.35078
town7_007500.png,STOP,"[0.78855, 0.21145]",GO,"[0.49155, 0.50845]",True,30.0,23.44%,0.70867,257.27844,24.02677,0.97188,0.29417,6.58718
town7_007504.png,STOP,"[0.83236, 0.16764]",GO,"[0.47032, 0.52968]",True,38.0,29.69%,0.70701,265.12065,23.89637,0.97137,0.29073,6.58515
town7_007505.png,STOP,"[0.65967, 0.34033]",GO,"[0.46232, 0.53768]",True,10.0,7.81%,0.67518,305.21169,23.28479,0.97052,0.27477,7.38665
town7_007506.png,GO,"[0.43471, 0.56529]",STOP,"[0.51223, 0.48777]",True,10.0,7.81%,0.66205,356.19625,22.61391,0.96728,0.25398,6.90662
town7_007507.png,GO,"[0.37008, 0.62992]",STOP,"[0.51204, 0.48796]",True,78.0,60.94%,0.67365,388.58253,22.23597,0.96564,0.26083,8.01383
town7_007508.png,GO,"[0.27697, 0.72303]",STOP,"[0.56539, 0.43461]",True,77.0,60.16%,0.69791,419.6638,21.90179,0.97118,0.28207,8.13937
town7_007516.png,GO,"[0.31224, 0.68776]",STOP,"[0.51198, 0.48802]",True,72.0,56.25%,0.71888,295.14005,23.43052,0.97354,0.26152,7.28644
town7_007520.png,GO,"[0.3203, 0.6797]",STOP,"[0.61429, 0.38571]",True,86.0,67.19%,0.69752,371.91609,22.42635,0.96327,0.23658,8.2627
town7_007521.png,GO,"[0.31656, 0.68344]",STOP,"[0.50816, 0.49184]",True,114.0,89.06%,0.67297,457.79693,21.52407,0.95055,0.20846,7.38672
town7_007526.png,GO,"[0.31157, 0.68843]",STOP,"[0.5347, 0.4653]",True,122.0,95.31%,0.6482,528.99643,20.89628,0.94119,0.18346,7.52387
town7_007531.png,GO,"[0.43354, 0.56646]",STOP,"[0.51384, 0.48616]",True,2.0,1.56%,0.78117,116.05164,27.48429,0.98209,0.33346,6.92137
town7_007538.png,GO,"[0.31023, 0.68977]",STOP,"[0.54583, 0.45417]",True,26.0,20.31%,0.73803,219.19172,24.72256,0.96884,0.28819,6.73128
town7_007546.png,STOP,"[0.93435, 0.06565]",GO,"[0.46034, 0.53966]",True,33.0,25.78%,0.75298,325.56641,23.00441,0.95206,0.32372,8.02858
town7_007570.png,GO,"[0.05266, 0.94734]",STOP,"[0.51173, 0.48827]",True,121.0,94.53%,0.51877,1332.43224,16.88435,0.93222,0.10379,7.55318
town7_007573.png,GO,"[0.02312, 0.97688]",STOP,"[0.57589, 0.42411]",True,91.0,71.09%,0.47569,1829.89695,15.50654,0.89043,0.06632,6.48947
town7_007574.png,GO,"[0.03071, 0.96929]",STOP,"[0.54482, 0.45518]",True,114.0,89.06%,0.48052,2645.96352,13.90497,0.84139,0.08485,7.21911
town7_007580.png,GO,"[0.28601, 0.71399]",STOP,"[0.52023, 0.47977]",True,73.0,57.03%,0.61876,265.88669,23.88384,0.95462,0.17381,6.0303
town7_007586.png,GO,"[0.30059, 0.69941]",STOP,"[0.52403, 0.47597]",True,25.0,19.53%,0.6661,179.36495,25.59343,0.9746,0.2081,5.22859
town7_007590.png,GO,"[0.2769, 0.7231]",GO,"[0.35502, 0.64498]",False,128.0,100.00%,,,,,,6.23688
town7_007593.png,GO,"[0.3141, 0.6859]",STOP,"[0.52052, 0.47948]",True,80.0,62.50%,0.66217,321.44729,23.05971,0.97422,0.18288,5.23371
town7_007596.png,GO,"[0.32631, 0.67369]",STOP,"[0.50202, 0.49798]",True,84.0,65.62%,0.6655,292.44471,23.47037,0.9821,0.18288,7.41285
town7_007597.png,GO,"[0.31065, 0.68935]",STOP,"[0.52975, 0.47025]",True,85.0,66.41%,0.63868,327.88839,22.97354,0.97978,0.17085,6.15905
town7_007599.png,GO,"[0.22629, 0.77371]",STOP,"[0.51529, 0.48471]",True,87.0,67.97%,0.64479,382.02169,22.30992,0.96851,0.17735,7.03317
town7_007600.png,GO,"[0.16979, 0.83021]",STOP,"[0.50439, 0.49561]",True,81.0,63.28%,0.60937,432.09688,21.77499,0.96794,0.15798,6.34705
town7_007608.png,GO,"[0.28847, 0.71153]",STOP,"[0.53178, 0.46822]",True,73.0,57.03%,0.58921,386.34562,22.26104,0.97128,0.1285,6.60139
town7_007610.png,GO,"[0.33042, 0.66958]",STOP,"[0.50438, 0.49562]",True,49.0,38.28%,0.64528,284.12273,23.59574,0.97682,0.18294,6.29392
town7_007612.png,GO,"[0.26461, 0.73539]",STOP,"[0.52899, 0.47101]",True,118.0,92.19%,0.56128,779.35854,19.21343,0.92612,0.13977,6.13751
town7_007625.png,GO,"[0.26436, 0.73564]",STOP,"[0.53789, 0.46211]",True,86.0,67.19%,0.66681,258.69055,24.003,0.98328,0.20721,6.44574
town7_007626.png,GO,"[0.295, 0.705]",STOP,"[0.58563, 0.41437]",True,62.0,48.44%,0.68416,223.97997,24.62871,0.98593,0.22237,5.8681
town7_007631.png,GO,"[0.29102, 0.70898]",STOP,"[0.51868, 0.48132]",True,52.0,40.62%,0.71172,200.4307,25.11116,0.98773,0.24022,5.70031
town7_007635.png,GO,"[0.26311, 0.73689]",STOP,"[0.51529, 0.48471]",True,103.0,80.47%,0.67628,302.20057,23.32785,0.98109,0.23815,5.67781
town7_007638.png,GO,"[0.2872, 0.7128]",STOP,"[0.51344, 0.48656]",True,45.0,35.16%,0.69234,218.38182,24.73864,0.98722,0.21384,5.31498
town7_007649.png,GO,"[0.3002, 0.6998]",STOP,"[0.53337, 0.46663]",True,101.0,78.91%,0.63114,424.42094,21.85284,0.97559,0.17859,5.95488
town7_007653.png,GO,"[0.26941, 0.73059]",STOP,"[0.51428, 0.48572]",True,123.0,96.09%,0.62497,420.84604,21.88957,0.97473,0.20828,5.63657
town7_007658.png,GO,"[0.23234, 0.76766]",STOP,"[0.5333, 0.4667]",True,86.0,67.19%,0.64878,339.37849,22.82396,0.97891,0.20446,5.73039
town7_007662.png,GO,"[0.22109, 0.77891]",STOP,"[0.53594, 0.46406]",True,90.0,70.31%,0.63525,399.95341,22.11071,0.97035,0.19122,5.12911
town7_007670.png,GO,"[0.25362, 0.74638]",STOP,"[0.54262, 0.45738]",True,88.0,68.75%,0.66933,335.03294,22.87993,0.97767,0.23432,6.02983
town7_007673.png,GO,"[0.21379, 0.78621]",STOP,"[0.51163, 0.48837]",True,106.0,82.81%,0.63283,600.62143,20.3448,0.93788,0.21899,6.65708
town7_007674.png,GO,"[0.20982, 0.79018]",GO,"[0.46087, 0.53913]",False,128.0,100.00%,,,,,,6.93709
town7_007675.png,GO,"[0.24182, 0.75818]",STOP,"[0.50496, 0.49504]",True,102.0,79.69%,0.62305,548.11352,20.7421,0.95178,0.16245,6.54493
town7_007679.png,GO,"[0.23177, 0.76823]",STOP,"[0.55073, 0.44927]",True,105.0,82.03%,0.6155,615.45734,20.23882,0.93854,0.15386,6.35342
town7_007680.png,GO,"[0.24775, 0.75225]",STOP,"[0.55097, 0.44903]",True,61.0,47.66%,0.69528,271.95951,23.78576,0.97523,0.23793,6.30574
town7_007681.png,GO,"[0.22802, 0.77198]",STOP,"[0.52959, 0.47041]",True,105.0,82.03%,0.60238,472.58859,21.38597,0.96161,0.15822,6.83689
town7_007688.png,GO,"[0.20986, 0.79014]",STOP,"[0.50046, 0.49954]",True,128.0,100.00%,0.564,929.18185,18.4498,0.91798,0.15797,7.27554
town7_007689.png,GO,"[0.16117, 0.83883]",STOP,"[0.59775, 0.40225]",True,127.0,99.22%,0.54775,974.91862,18.24112,0.908,0.11429,7.29778
town7_007693.png,GO,"[0.12907, 0.87093]",GO,"[0.41297, 0.58703]",False,128.0,100.00%,,,,,,7.448
town7_007704.png,GO,"[0.08971, 0.91029]",STOP,"[0.55809, 0.44191]",True,123.0,96.09%,0.50045,1635.54352,15.99418,0.85974,0.11958,8.20722
town7_007706.png,GO,"[0.06857, 0.93143]",STOP,"[0.51844, 0.48156]",True,60.0,46.88%,0.56012,740.2888,19.43679,0.9126,0.15968,6.83812
town7_007709.png,GO,"[0.1718, 0.8282]",STOP,"[0.56079, 0.43921]",True,63.0,49.22%,0.56681,474.58401,21.36767,0.86943,0.17933,6.371
town7_007712.png,GO,"[0.11049, 0.88951]",STOP,"[0.50516, 0.49484]",True,62.0,48.44%,0.5743,540.51099,20.80276,0.90486,0.16896,6.6535
town7_007714.png,GO,"[0.04521, 0.95479]",STOP,"[0.511, 0.489]",True,104.0,81.25%,0.50503,1214.34055,17.2874,0.8181,0.12223,7.37492
town7_007715.png,GO,"[0.08752, 0.91248]",STOP,"[0.53741, 0.46259]",True,54.0,42.19%,0.56593,515.56961,21.00793,0.91619,0.15957,6.33018
town7_007719.png,GO,"[0.0724, 0.9276]",STOP,"[0.62224, 0.37776]",True,43.0,33.59%,0.53998,482.0137,21.30021,0.92785,0.1501,6.80794
town7_007726.png,GO,"[0.03696, 0.96304]",STOP,"[0.51928, 0.48072]",True,116.0,90.62%,0.47033,964.49424,18.28781,0.76452,0.10069,7.53991
town7_007732.png,GO,"[0.26826, 0.73174]",STOP,"[0.51326, 0.48674]",True,106.0,82.81%,0.46626,1305.16172,16.97416,0.8005,0.12145,7.61932
town7_007734.png,GO,"[0.13499, 0.86501]",STOP,"[0.57476, 0.42524]",True,33.0,25.78%,0.554,394.04768,22.17532,0.91749,0.13929,6.54318
town7_007737.png,GO,"[0.17863, 0.82137]",STOP,"[0.5517, 0.4483]",True,86.0,67.19%,0.44118,1196.75146,17.35076,0.83377,0.08756,7.0102
town7_007742.png,GO,"[0.28479, 0.71521]",STOP,"[0.50289, 0.49711]",True,53.0,41.41%,0.60081,280.84352,23.64616,0.89903,0.1664,7.06871
town7_007756.png,GO,"[0.39492, 0.60508]",STOP,"[0.53823, 0.46177]",True,13.0,10.16%,0.54772,333.23977,22.90324,0.94962,0.16256,6.80178
town7_007759.png,GO,"[0.25699, 0.74301]",STOP,"[0.50905, 0.49095]",True,13.0,10.16%,0.58345,261.66487,23.95335,0.96043,0.18001,7.11339
town7_007763.png,STOP,"[0.94929, 0.05071]",GO,"[0.4987, 0.5013]",True,80.0,62.50%,0.68678,296.51453,23.41034,0.95472,0.22774,7.37705
town7_007777.png,STOP,"[0.95232, 0.04768]",GO,"[0.42892, 0.57108]",True,46.0,35.94%,0.7036,197.53669,25.17433,0.9549,0.26341,8.54008
town7_007778.png,STOP,"[0.95143, 0.04857]",GO,"[0.46156, 0.53844]",True,70.0,54.69%,0.66571,337.3782,22.84963,0.95345,0.23163,7.19035
town7_007792.png,STOP,"[0.95477, 0.04523]",GO,"[0.47115, 0.52885]",True,56.0,43.75%,0.68591,253.74549,24.08682,0.96166,0.25566,7.20809
town7_007793.png,STOP,"[0.95388, 0.04612]",GO,"[0.3764, 0.6236]",True,74.0,57.81%,0.65707,355.13583,22.62686,0.95303,0.22676,6.59742
town7_007794.png,STOP,"[0.94965, 0.05035]",GO,"[0.46279, 0.53721]",True,66.0,51.56%,0.672,305.13266,23.28592,0.95831,0.24227,6.66842
town7_007795.png,STOP,"[0.95381, 0.04619]",GO,"[0.48245, 0.51755]",True,86.0,67.19%,0.62781,406.29336,22.04241,0.9417,0.1975,6.84901
town7_007802.png,STOP,"[0.95873, 0.04127]",GO,"[0.4907, 0.5093]",True,83.0,64.84%,0.6219,430.77365,21.78831,0.93801,0.19497,7.23887
town7_007804.png,STOP,"[0.9466, 0.0534]",GO,"[0.49554, 0.50446]",True,58.0,45.31%,0.68432,272.07849,23.78386,0.95954,0.25162,7.51613
town7_007812.png,STOP,"[0.95466, 0.04534]",GO,"[0.48157, 0.51843]",True,83.0,64.84%,0.65039,346.35602,22.73558,0.94997,0.22285,6.78677
town7_007815.png,STOP,"[0.95522, 0.04478]",GO,"[0.46791, 0.53209]",True,74.0,57.81%,0.66614,336.66362,22.85884,0.95349,0.23388,7.20619
town7_007820.png,STOP,"[0.9504, 0.0496]",GO,"[0.45373, 0.54627]",True,41.0,32.03%,0.71072,190.89596,25.32284,0.95685,0.27747,6.5933
town7_007831.png,STOP,"[0.95161, 0.04839]",GO,"[0.40397, 0.59603]",True,44.0,34.38%,0.70015,196.66734,25.19348,0.95837,0.26314,6.66386
town7_007840.png,STOP,"[0.95538, 0.04462]",GO,"[0.48958, 0.51042]",True,49.0,38.28%,0.70904,197.40984,25.17712,0.96058,0.27084,7.32035
town7_007841.png,STOP,"[0.95731, 0.04269]",GO,"[0.46782, 0.53218]",True,37.0,28.91%,0.71348,182.79193,25.51123,0.96007,0.27564,7.04286
town7_007844.png,STOP,"[0.96017, 0.03983]",GO,"[0.44407, 0.55593]",True,45.0,35.16%,0.71442,188.31661,25.38192,0.96116,0.27227,6.46877
town7_007845.png,STOP,"[0.95715, 0.04285]",GO,"[0.4907, 0.5093]",True,78.0,60.94%,0.64889,383.60995,22.2919,0.94917,0.21647,7.72364
town7_007854.png,STOP,"[0.954, 0.046]",GO,"[0.49924, 0.50076]",True,53.0,41.41%,0.69133,247.41716,24.19651,0.96209,0.26263,8.08278
town7_007858.png,STOP,"[0.9569, 0.0431]",GO,"[0.39751, 0.60249]",True,67.0,52.34%,0.66839,318.54917,23.09904,0.95723,0.24181,7.17983
town7_007864.png,STOP,"[0.85849, 0.14151]",GO,"[0.49255, 0.50745]",True,23.0,17.97%,0.67094,261.34305,23.95869,0.96064,0.25829,6.57594
town7_007868.png,GO,"[0.17601, 0.82399]",STOP,"[0.56733, 0.43267]",True,72.0,56.25%,0.56286,346.85898,22.72927,0.94182,0.16047,7.1147
town7_007878.png,GO,"[0.01901, 0.98099]",STOP,"[0.53781, 0.46219]",True,87.0,67.97%,0.45624,1078.7669,17.80153,0.86525,0.0885,7.7265
town7_007880.png,GO,"[0.26988, 0.73012]",STOP,"[0.52621, 0.47379]",True,50.0,39.06%,0.45684,605.44448,20.31006,0.92889,0.10856,7.2978
town7_007882.png,GO,"[0.29656, 0.70344]",STOP,"[0.50892, 0.49108]",True,99.0,77.34%,0.46444,678.87464,19.81291,0.87229,0.09637,7.32876
town7_007883.png,GO,"[0.29637, 0.70363]",STOP,"[0.5129, 0.4871]",True,67.0,52.34%,0.5156,526.44018,20.91731,0.91714,0.11778,7.1057
town7_007885.png,GO,"[0.22183, 0.77817]",STOP,"[0.54109, 0.45891]",True,102.0,79.69%,0.46372,902.77581,18.575,0.83869,0.09571,7.09116
town7_007891.png,GO,"[0.13824, 0.86176]",STOP,"[0.51958, 0.48042]",True,92.0,71.88%,0.41213,1147.12888,17.53468,0.90806,0.06996,7.28741
town7_007901.png,GO,"[0.20819, 0.79181]",STOP,"[0.52271, 0.47729]",True,25.0,19.53%,0.64415,401.9724,22.08884,0.95677,0.19826,6.20126
town7_007902.png,GO,"[0.31191, 0.68809]",STOP,"[0.53129, 0.46871]",True,9.0,7.03%,0.64299,248.8131,24.17207,0.97396,0.21045,6.39213
town7_007907.png,GO,"[0.28919, 0.71081]",STOP,"[0.569, 0.431]",True,91.0,71.09%,0.51374,515.85404,21.00554,0.9235,0.15376,6.27392
town7_007909.png,GO,"[0.19752, 0.80248]",STOP,"[0.57395, 0.42605]",True,126.0,98.44%,0.39891,1553.1007,16.21881,0.86701,0.08191,6.65424
town7_007913.png,GO,"[0.33183, 0.66817]",STOP,"[0.52479, 0.47521]",True,119.0,92.97%,0.51812,756.5888,19.3422,0.79497,0.12578,5.96023
town7_007915.png,GO,"[0.44831, 0.55169]",STOP,"[0.50551, 0.49449]",True,8.0,6.25%,0.66052,165.82221,25.93438,0.88684,0.23489,5.61689
town7_007920.png,STOP,"[0.8101, 0.1899]",GO,"[0.3362, 0.6638]",True,18.0,14.06%,0.76488,121.95255,27.26889,0.95409,0.34651,5.24384
town7_007924.png,STOP,"[0.92155, 0.07845]",GO,"[0.4591, 0.5409]",True,24.0,18.75%,0.7605,129.85458,26.99623,0.94966,0.36105,5.29762
town7_007926.png,STOP,"[0.90254, 0.09746]",GO,"[0.42327, 0.57673]",True,24.0,18.75%,0.75752,134.59651,26.84047,0.94855,0.35917,6.83842
town7_007931.png,STOP,"[0.91546, 0.08454]",GO,"[0.45639, 0.54361]",True,28.0,21.88%,0.75461,140.61685,26.65043,0.94776,0.35781,6.67971
town7_007932.png,STOP,"[0.87313, 0.12687]",GO,"[0.46671, 0.53329]",True,24.0,18.75%,0.75336,140.30023,26.66022,0.94624,0.35697,6.06111
town7_007940.png,STOP,"[0.87225, 0.12775]",GO,"[0.40806, 0.59194]",True,27.0,21.09%,0.75557,138.03747,26.73083,0.94882,0.3544,6.04711
town7_007943.png,STOP,"[0.92517, 0.07483]",GO,"[0.49392, 0.50608]",True,27.0,21.09%,0.75282,140.15451,26.66473,0.94831,0.35153,6.02565
town7_007944.png,STOP,"[0.93075, 0.06925]",GO,"[0.42269, 0.57731]",True,24.0,18.75%,0.75368,140.55211,26.65243,0.94634,0.35418,6.33966
town7_007946.png,STOP,"[0.8691, 0.1309]",GO,"[0.42486, 0.57514]",True,26.0,20.31%,0.75603,138.35794,26.72076,0.94786,0.35066,6.73271
town7_007947.png,STOP,"[0.91075, 0.08925]",GO,"[0.4743, 0.5257]",True,30.0,23.44%,0.75422,138.16667,26.72677,0.94623,0.35402,7.013
town7_007949.png,STOP,"[0.88102, 0.11898]",GO,"[0.41581, 0.58419]",True,31.0,24.22%,0.75389,136.05599,26.79363,0.94922,0.3539,7.36059
town7_007957.png,STOP,"[0.93689, 0.06311]",GO,"[0.49694, 0.50306]",True,24.0,18.75%,0.75788,137.60591,26.74443,0.94767,0.35877,7.87117
town7_007960.png,STOP,"[0.9046, 0.0954]",GO,"[0.44033, 0.55967]",True,42.0,32.81%,0.7558,140.4276,26.65628,0.94634,0.35355,6.75718
town7_007964.png,STOP,"[0.90525, 0.09475]",GO,"[0.44715, 0.55285]",True,27.0,21.09%,0.75653,137.8312,26.73733,0.94874,0.35801,6.53448
town7_007971.png,STOP,"[0.92103, 0.07897]",GO,"[0.35089, 0.64911]",True,34.0,26.56%,0.75781,135.31594,26.81731,0.9491,0.35359,5.99525
town7_007972.png,STOP,"[0.8748, 0.1252]",GO,"[0.39999, 0.60001]",True,29.0,22.66%,0.75414,140.95867,26.63989,0.94758,0.35153,7.53461
town7_007973.png,STOP,"[0.93228, 0.06772]",GO,"[0.39304, 0.60696]",True,15.0,11.72%,0.75744,133.63406,26.87163,0.94869,0.36268,6.65157
town7_007977.png,STOP,"[0.90296, 0.09704]",GO,"[0.42926, 0.57074]",True,30.0,23.44%,0.75384,136.60581,26.77611,0.94655,0.35703,5.73509
town7_007985.png,STOP,"[0.92644, 0.07356]",GO,"[0.4341, 0.5659]",True,18.0,14.06%,0.75888,133.87969,26.86366,0.9495,0.36222,5.92402
town7_007988.png,STOP,"[0.88639, 0.11361]",GO,"[0.38656, 0.61344]",True,16.0,12.50%,0.75827,135.22448,26.82025,0.94819,0.36257,5.15072
town7_007992.png,STOP,"[0.91656, 0.08344]",GO,"[0.46336, 0.53664]",True,24.0,18.75%,0.75626,134.68411,26.83764,0.94866,0.35718,5.79642
town7_007998.png,STOP,"[0.9227, 0.0773]",GO,"[0.47699, 0.52301]",True,20.0,15.62%,0.75612,135.99305,26.79564,0.94821,0.35933,5.03659
town7_008005.png,GO,"[0.16369, 0.83631]",STOP,"[0.51442, 0.48558]",True,80.0,62.50%,0.61925,490.41943,21.22513,0.9126,0.21594,6.13396
town7_008006.png,GO,"[0.12539, 0.87461]",STOP,"[0.58872, 0.41128]",True,67.0,52.34%,0.58271,607.7576,20.2935,0.901,0.18309,6.32401
town7_008013.png,GO,"[0.10095, 0.89905]",STOP,"[0.72041, 0.27959]",True,11.0,8.59%,0.54529,373.91823,22.40304,0.92699,0.12502,5.64475
town7_008018.png,GO,"[0.07592, 0.92408]",STOP,"[0.51044, 0.48956]",True,124.0,96.88%,0.3951,1510.60609,16.33929,0.79742,0.08142,5.66199
town7_008019.png,GO,"[0.0576, 0.9424]",STOP,"[0.54755, 0.45245]",True,105.0,82.03%,0.43535,1521.09714,16.30923,0.76598,0.08691,6.66864
town7_008025.png,GO,"[0.13159, 0.86841]",STOP,"[0.55237, 0.44763]",True,123.0,96.09%,0.41018,1194.88346,17.35755,0.73524,0.10627,7.57946
town7_008026.png,GO,"[0.0869, 0.9131]",STOP,"[0.52835, 0.47165]",True,91.0,71.09%,0.45547,975.87115,18.23688,0.81758,0.09744,7.46547
town7_008027.png,GO,"[0.13577, 0.86423]",STOP,"[0.50297, 0.49703]",True,118.0,92.19%,0.49481,1175.97937,17.42681,0.81497,0.10013,7.2685
town7_008028.png,GO,"[0.18455, 0.81545]",STOP,"[0.547, 0.453]",True,112.0,87.50%,0.49676,1193.04609,17.36423,0.80914,0.10181,5.95745
town7_008032.png,GO,"[0.05423, 0.94577]",STOP,"[0.50739, 0.49261]",True,29.0,22.66%,0.60241,377.53083,22.36128,0.93512,0.20116,5.81509
town7_008033.png,GO,"[0.05569, 0.94431]",STOP,"[0.59633, 0.40367]",True,33.0,25.78%,0.58515,453.47102,21.56531,0.91132,0.16811,5.49511
town7_008035.png,GO,"[0.01224, 0.98776]",STOP,"[0.53215, 0.46785]",True,82.0,64.06%,0.439,1739.58828,15.72634,0.81457,0.07983,6.40522
